Date;Open;High;Low;Close
2013-08-02;1,706.10;1,709.67;1,700.68;1,709.67
2013-08-05;1,708.01;1,709.24;1,703.55;1,707.14
2013-08-06;1,705.79;1,705.79;1,693.29;1,697.37
2013-08-07;1,695.30;1,695.30;1,684.91;1,690.91
2013-08-08;1,693.35;1,700.18;1,688.38;1,697.48
2013-08-09;1,696.10;1,699.42;1,686.02;1,691.42
2013-08-12;1,688.37;1,691.49;1,683.35;1,689.47
2013-08-13;1,690.65;1,696.81;1,682.62;1,694.16
2013-08-14;1,693.88;1,695.52;1,684.83;1,685.39
2013-08-15;1,679.61;1,679.61;1,658.59;1,661.32
2013-08-16;1,661.22;1,663.60;1,652.61;1,655.83
2013-08-19;1,655.25;1,659.18;1,645.84;1,646.06
2013-08-20;1,646.81;1,658.92;1,646.08;1,652.35
2013-08-21;1,650.66;1,656.99;1,639.43;1,642.80
2013-08-22;1,645.03;1,659.55;1,645.03;1,656.96
2013-08-23;1,659.92;1,664.85;1,654.81;1,663.50
2013-08-26;1,664.29;1,669.51;1,656.02;1,656.78
2013-08-27;1,652.54;1,652.54;1,629.05;1,630.48
2013-08-28;1,630.25;1,641.18;1,627.47;1,634.96
2013-08-29;1,633.50;1,646.41;1,630.88;1,638.17
2013-08-30;1,638.89;1,640.08;1,628.05;1,632.97
2013-09-03;1,635.95;1,651.35;1,633.41;1,639.77
2013-09-04;1,640.72;1,655.72;1,637.41;1,653.08
2013-09-05;1,653.28;1,659.17;1,653.07;1,655.08
2013-09-06;1,657.44;1,664.83;1,640.62;1,655.17
2013-09-09;1,656.85;1,672.40;1,656.85;1,671.71
2013-09-10;1,674.32;1,684.09;1,674.32;1,683.99
2013-09-11;1,681.04;1,689.13;1,678.70;1,689.13
2013-09-12;1,689.21;1,689.97;1,681.96;1,683.42
2013-09-13;1,685.04;1,688.73;1,682.22;1,687.99
2013-09-16;1,691.70;1,704.95;1,691.70;1,697.60
2013-09-17;1,697.73;1,705.52;1,697.73;1,704.76
2013-09-18;1,705.74;1,729.44;1,700.35;1,725.52
2013-09-19;1,727.34;1,729.86;1,720.20;1,722.34
2013-09-20;1,722.44;1,725.23;1,708.89;1,709.91
2013-09-23;1,711.44;1,711.44;1,697.10;1,701.84
2013-09-24;1,702.60;1,707.63;1,694.90;1,697.42
2013-09-25;1,698.02;1,701.71;1,691.88;1,692.77
2013-09-26;1,694.05;1,703.85;1,693.11;1,698.67
2013-09-27;1,695.52;1,695.52;1,687.11;1,691.75
2013-09-30;1,687.26;1,687.26;1,674.99;1,681.55
2013-10-01;1,682.41;1,696.55;1,682.07;1,695.00
2013-10-02;1,691.90;1,693.87;1,680.34;1,693.87
2013-10-03;1,692.35;1,692.35;1,670.36;1,678.66
2013-10-04;1,678.79;1,691.94;1,677.33;1,690.50
2013-10-07;1,687.15;1,687.15;1,674.70;1,676.12
2013-10-08;1,676.22;1,676.79;1,655.03;1,655.45
2013-10-09;1,656.99;1,662.47;1,646.47;1,656.40
2013-10-10;1,660.88;1,692.56;1,660.88;1,692.56
2013-10-11;1,691.09;1,703.44;1,688.52;1,703.20
2013-10-14;1,699.86;1,711.03;1,692.13;1,710.14
2013-10-15;1,709.17;1,711.57;1,695.93;1,698.06
2013-10-16;1,700.49;1,721.76;1,700.49;1,721.54
2013-10-17;1,720.17;1,733.45;1,714.12;1,733.15
2013-10-18;1,736.72;1,745.31;1,735.74;1,744.50
2013-10-21;1,745.20;1,747.79;1,740.67;1,744.66
2013-10-22;1,746.48;1,759.33;1,746.48;1,754.67
2013-10-23;1,752.27;1,752.27;1,740.50;1,746.38
2013-10-24;1,747.48;1,753.94;1,745.50;1,752.07
2013-10-25;1,756.01;1,759.82;1,752.45;1,759.77
2013-10-28;1,759.42;1,764.99;1,757.67;1,762.11
2013-10-29;1,762.93;1,772.09;1,762.93;1,771.95
2013-10-30;1,772.27;1,775.22;1,757.24;1,763.31
2013-10-31;1,763.24;1,768.53;1,755.72;1,756.54
2013-11-01;1,758.70;1,765.67;1,752.70;1,761.64
2013-11-04;1,763.40;1,768.78;1,761.56;1,767.93
2013-11-05;1,765.67;1,767.03;1,755.76;1,762.97
2013-11-06;1,765.00;1,773.74;1,764.40;1,770.49
2013-11-07;1,770.74;1,774.54;1,746.20;1,747.15
2013-11-08;1,748.37;1,770.78;1,747.63;1,770.61
2013-11-11;1,769.96;1,773.44;1,767.85;1,771.89
2013-11-12;1,769.51;1,771.78;1,762.29;1,767.69
2013-11-13;1,764.37;1,782.00;1,760.64;1,782.00
2013-11-14;1,782.75;1,791.53;1,780.22;1,790.62
2013-11-15;1,790.66;1,798.22;1,790.66;1,798.18
2013-11-18;1,798.82;1,802.33;1,788.00;1,791.53
2013-11-19;1,790.79;1,795.51;1,784.72;1,787.87
2013-11-20;1,789.59;1,795.73;1,777.23;1,781.37
2013-11-21;1,783.52;1,797.16;1,783.52;1,795.85
2013-11-22;1,797.21;1,804.84;1,794.70;1,804.76
2013-11-25;1,806.33;1,808.10;1,800.58;1,802.48
2013-11-26;1,802.87;1,808.42;1,800.77;1,802.75
2013-11-27;1,803.48;1,808.27;1,802.77;1,807.23
2013-11-29;1,808.69;1,813.55;1,803.98;1,805.81
2013-12-02;1,806.55;1,810.02;1,798.60;1,800.90
2013-12-03;1,800.10;1,800.10;1,787.85;1,795.15
2013-12-04;1,793.15;1,799.80;1,779.09;1,792.81
2013-12-05;1,792.82;1,792.82;1,783.38;1,785.03
2013-12-06;1,788.36;1,806.04;1,788.36;1,805.09
2013-12-09;1,806.21;1,811.52;1,806.21;1,808.37
2013-12-10;1,807.60;1,808.52;1,801.75;1,802.62
2013-12-11;1,802.76;1,802.97;1,780.09;1,782.22
2013-12-12;1,781.71;1,782.99;1,772.28;1,775.50
2013-12-13;1,777.98;1,780.92;1,772.45;1,775.32
2013-12-16;1,777.48;1,792.22;1,777.48;1,786.54
2013-12-17;1,786.47;1,786.77;1,777.05;1,781.00
2013-12-18;1,781.46;1,811.08;1,767.99;1,810.65
2013-12-19;1,809.00;1,810.88;1,801.35;1,809.60
2013-12-20;1,810.39;1,823.75;1,810.25;1,818.32
2013-12-23;1,822.92;1,829.75;1,822.92;1,827.99
2013-12-24;1,828.02;1,833.32;1,828.02;1,833.32
2013-12-26;1,834.96;1,842.84;1,834.96;1,842.02
2013-12-27;1,842.97;1,844.89;1,839.81;1,841.40
2013-12-30;1,841.47;1,842.47;1,838.77;1,841.07
2013-12-31;1,842.61;1,849.44;1,842.41;1,848.36
2014-01-02;1,845.86;1,845.86;1,827.74;1,831.98
2014-01-03;1,833.21;1,838.24;1,829.13;1,831.37
2014-01-06;1,832.31;1,837.16;1,823.73;1,826.77
2014-01-07;1,828.71;1,840.10;1,828.71;1,837.88
2014-01-08;1,837.90;1,840.02;1,831.40;1,837.49
2014-01-09;1,839.00;1,843.23;1,830.38;1,838.13
2014-01-10;1,840.06;1,843.15;1,832.43;1,842.37
2014-01-13;1,841.26;1,843.45;1,815.52;1,819.20
2014-01-14;1,821.36;1,839.26;1,821.36;1,838.88
2014-01-15;1,840.52;1,850.84;1,840.52;1,848.38
2014-01-16;1,847.99;1,847.99;1,840.30;1,845.89
2014-01-17;1,844.23;1,846.04;1,835.23;1,838.70
2014-01-21;1,841.05;1,849.31;1,832.38;1,843.80
2014-01-22;1,844.71;1,846.87;1,840.88;1,844.86
2014-01-23;1,842.29;1,842.29;1,820.06;1,828.46
2014-01-24;1,826.96;1,826.96;1,790.29;1,790.29
2014-01-27;1,791.03;1,795.98;1,772.88;1,781.56
2014-01-28;1,783.00;1,793.87;1,779.49;1,792.50
2014-01-29;1,790.15;1,790.15;1,770.45;1,774.20
2014-01-30;1,777.17;1,798.77;1,777.17;1,794.19
2014-01-31;1,790.88;1,793.88;1,772.26;1,782.59
2014-02-03;1,782.68;1,784.83;1,739.66;1,741.89
2014-02-04;1,743.82;1,758.73;1,743.82;1,755.20
2014-02-05;1,753.38;1,755.79;1,737.92;1,751.64
2014-02-06;1,752.99;1,774.06;1,752.99;1,773.43
2014-02-07;1,776.01;1,798.03;1,776.01;1,797.02
2014-02-10;1,796.20;1,799.94;1,791.83;1,799.84
2014-02-11;1,800.45;1,823.54;1,800.41;1,819.75
2014-02-12;1,820.12;1,826.55;1,815.97;1,819.26
2014-02-13;1,814.82;1,830.25;1,809.22;1,829.83
2014-02-14;1,828.46;1,841.65;1,825.59;1,838.63
2014-02-18;1,839.03;1,842.87;1,835.01;1,840.76
2014-02-19;1,838.90;1,847.50;1,826.99;1,828.75
2014-02-20;1,829.24;1,842.79;1,824.58;1,839.78
2014-02-21;1,841.07;1,846.13;1,835.60;1,836.25
2014-02-24;1,836.78;1,858.71;1,836.78;1,847.61
2014-02-25;1,847.66;1,852.91;1,840.19;1,845.12
2014-02-26;1,845.79;1,852.65;1,840.66;1,845.16
2014-02-27;1,844.90;1,854.53;1,841.13;1,854.29
2014-02-28;1,855.12;1,867.92;1,847.67;1,859.45
2014-03-03;1,857.68;1,857.68;1,834.44;1,845.73
2014-03-04;1,849.23;1,876.23;1,849.23;1,873.91
2014-03-05;1,874.05;1,876.53;1,871.11;1,873.81
2014-03-06;1,874.18;1,881.94;1,874.18;1,877.03
2014-03-07;1,878.52;1,883.57;1,870.56;1,878.04
2014-03-10;1,877.86;1,877.87;1,867.04;1,877.17
2014-03-11;1,878.26;1,882.35;1,863.88;1,867.63
2014-03-12;1,866.15;1,868.38;1,854.38;1,868.20
2014-03-13;1,869.06;1,874.40;1,841.86;1,846.34
2014-03-14;1,845.07;1,852.44;1,839.57;1,841.13
2014-03-17;1,842.81;1,862.30;1,842.81;1,858.83
2014-03-18;1,858.92;1,873.76;1,858.92;1,872.25
2014-03-19;1,872.25;1,874.14;1,850.35;1,860.77
2014-03-20;1,860.09;1,873.49;1,854.63;1,872.01
2014-03-21;1,874.53;1,883.97;1,863.46;1,866.52
2014-03-24;1,867.67;1,873.34;1,849.69;1,857.44
2014-03-25;1,859.48;1,871.87;1,855.96;1,865.62
2014-03-26;1,867.09;1,875.92;1,852.56;1,852.56
2014-03-27;1,852.11;1,855.55;1,842.11;1,849.04
2014-03-28;1,850.07;1,866.63;1,850.07;1,857.62
2014-03-31;1,859.16;1,875.18;1,859.16;1,872.34
2014-04-01;1,873.96;1,885.84;1,873.96;1,885.52
2014-04-02;1,886.61;1,893.17;1,883.79;1,890.90
2014-04-03;1,891.43;1,893.80;1,882.65;1,888.77
2014-04-04;1,890.25;1,897.28;1,863.26;1,865.09
2014-04-07;1,863.92;1,864.04;1,841.48;1,845.04
2014-04-08;1,845.48;1,854.95;1,837.49;1,851.96
2014-04-09;1,852.64;1,872.43;1,852.38;1,872.18
2014-04-10;1,872.28;1,872.53;1,830.87;1,833.08
2014-04-11;1,830.65;1,835.07;1,814.36;1,815.69
2014-04-14;1,818.18;1,834.19;1,815.80;1,830.61
2014-04-15;1,831.45;1,844.02;1,816.29;1,842.98
2014-04-16;1,846.01;1,862.31;1,846.01;1,862.31
2014-04-17;1,861.73;1,869.63;1,856.72;1,864.85
2014-04-21;1,865.79;1,871.89;1,863.18;1,871.89
2014-04-22;1,872.57;1,884.89;1,872.57;1,879.55
2014-04-23;1,879.32;1,879.75;1,873.91;1,875.39
2014-04-24;1,881.97;1,884.06;1,870.24;1,878.61
2014-04-25;1,877.72;1,877.72;1,859.70;1,863.40
2014-04-28;1,865.00;1,877.01;1,850.61;1,869.43
2014-04-29;1,870.78;1,880.60;1,870.78;1,878.33
2014-04-30;1,877.10;1,885.20;1,872.69;1,883.95
2014-05-01;1,884.39;1,888.59;1,878.04;1,883.68
2014-05-02;1,885.30;1,891.33;1,878.50;1,881.14
2014-05-05;1,879.45;1,885.51;1,866.77;1,884.66
2014-05-06;1,883.69;1,883.69;1,867.72;1,867.72
2014-05-07;1,868.53;1,878.83;1,859.79;1,878.21
2014-05-08;1,877.39;1,889.07;1,870.05;1,875.63
2014-05-09;1,875.27;1,878.57;1,867.02;1,878.48
2014-05-12;1,880.03;1,897.13;1,880.03;1,896.65
2014-05-13;1,896.75;1,902.17;1,896.06;1,897.45
2014-05-14;1,897.13;1,897.13;1,885.77;1,888.53
2014-05-15;1,888.16;1,888.16;1,862.36;1,870.85
2014-05-16;1,871.19;1,878.28;1,864.82;1,877.86
2014-05-19;1,876.66;1,886.00;1,872.42;1,885.08
2014-05-20;1,884.88;1,884.88;1,868.14;1,872.83
2014-05-21;1,873.34;1,888.80;1,873.34;1,888.03
2014-05-22;1,888.19;1,896.33;1,885.39;1,892.49
2014-05-23;1,893.32;1,901.26;1,893.32;1,900.53
2014-05-27;1,902.01;1,912.28;1,902.01;1,911.91
2014-05-28;1,911.77;1,914.46;1,907.30;1,909.78
2014-05-29;1,910.60;1,920.03;1,909.82;1,920.03
2014-05-30;1,920.33;1,924.03;1,916.64;1,923.57
2014-06-02;1,923.87;1,925.88;1,915.98;1,924.97
2014-06-03;1,923.07;1,925.07;1,918.79;1,924.24
2014-06-04;1,923.06;1,928.63;1,918.60;1,927.88
2014-06-05;1,928.52;1,941.74;1,922.93;1,940.46
2014-06-06;1,942.41;1,949.44;1,942.41;1,949.44
2014-06-09;1,948.97;1,955.55;1,947.16;1,951.27
2014-06-10;1,950.34;1,950.86;1,944.64;1,950.79
2014-06-11;1,949.37;1,949.37;1,940.08;1,943.89
2014-06-12;1,943.35;1,943.35;1,925.78;1,930.11
2014-06-13;1,930.80;1,937.30;1,927.69;1,936.16
2014-06-16;1,934.84;1,941.15;1,930.91;1,937.78
2014-06-17;1,937.15;1,943.69;1,933.55;1,941.99
2014-06-18;1,942.73;1,957.74;1,939.29;1,956.98
2014-06-19;1,957.50;1,959.87;1,952.26;1,959.48
2014-06-20;1,960.45;1,963.91;1,959.17;1,962.87
2014-06-23;1,962.92;1,963.74;1,958.89;1,962.61
2014-06-24;1,961.97;1,968.17;1,948.34;1,949.98
2014-06-25;1,949.27;1,960.83;1,947.49;1,959.53
2014-06-26;1,959.89;1,959.89;1,944.69;1,957.22
2014-06-27;1,956.56;1,961.47;1,952.18;1,960.96
2014-06-30;1,960.79;1,964.24;1,958.22;1,960.23
2014-07-01;1,962.29;1,978.58;1,962.29;1,973.32
2014-07-02;1,973.06;1,976.67;1,972.58;1,974.62
2014-07-03;1,975.88;1,985.59;1,975.88;1,985.44
2014-07-07;1,984.22;1,984.22;1,974.88;1,977.65
2014-07-08;1,976.39;1,976.39;1,959.46;1,963.71
2014-07-09;1,965.10;1,974.15;1,965.10;1,972.83
2014-07-10;1,966.67;1,969.84;1,952.86;1,964.68
2014-07-11;1,965.76;1,968.67;1,959.63;1,967.57
2014-07-14;1,969.86;1,979.85;1,969.86;1,977.10
2014-07-15;1,977.36;1,982.52;1,965.34;1,973.28
2014-07-16;1,976.35;1,983.94;1,975.67;1,981.57
2014-07-17;1,979.75;1,981.80;1,955.59;1,958.12
2014-07-18;1,961.54;1,979.91;1,960.82;1,978.22
2014-07-21;1,976.93;1,976.93;1,965.77;1,973.63
2014-07-22;1,975.65;1,986.24;1,975.65;1,983.53
2014-07-23;1,985.32;1,989.23;1,982.44;1,987.01
2014-07-24;1,988.07;1,991.39;1,985.79;1,987.98
2014-07-25;1,984.60;1,984.60;1,974.37;1,978.34
2014-07-28;1,978.25;1,981.52;1,967.31;1,978.91
2014-07-29;1,980.03;1,984.85;1,969.95;1,969.95
2014-07-30;1,973.21;1,978.90;1,962.42;1,970.07
2014-07-31;1,965.14;1,965.14;1,930.67;1,930.67
2014-08-01;1,929.80;1,937.35;1,916.37;1,925.15
2014-08-04;1,926.62;1,942.92;1,921.20;1,938.99
2014-08-05;1,936.34;1,936.34;1,913.77;1,920.21
2014-08-06;1,917.29;1,927.91;1,911.45;1,920.24
2014-08-07;1,923.03;1,928.89;1,904.78;1,909.57
2014-08-08;1,910.35;1,932.38;1,909.01;1,931.59
2014-08-11;1,933.43;1,944.90;1,933.43;1,936.92
2014-08-12;1,935.73;1,939.65;1,928.29;1,933.75
2014-08-13;1,935.60;1,948.41;1,935.60;1,946.72
2014-08-14;1,947.41;1,955.23;1,947.41;1,955.18
2014-08-15;1,958.87;1,964.04;1,941.50;1,955.06
2014-08-18;1,958.36;1,971.99;1,958.36;1,971.74
2014-08-19;1,972.73;1,982.57;1,972.73;1,981.60
2014-08-20;1,980.46;1,988.57;1,977.68;1,986.51
2014-08-21;1,986.82;1,994.76;1,986.82;1,992.37
2014-08-22;1,992.60;1,993.54;1,984.76;1,988.40
2014-08-25;1,991.74;2,001.95;1,991.74;1,997.92
2014-08-26;1,998.59;2,005.04;1,998.59;2,000.02
2014-08-27;2,000.54;2,002.14;1,996.20;2,000.12
2014-08-28;1,997.42;1,998.55;1,990.52;1,996.74
2014-08-29;1,998.45;2,003.38;1,994.65;2,003.37
2014-09-02;2,004.07;2,006.12;1,994.85;2,002.28
2014-09-03;2,003.57;2,009.28;1,998.14;2,000.72
2014-09-04;2,001.67;2,011.17;1,992.54;1,997.65
2014-09-05;1,998.00;2,007.71;1,990.10;2,007.71
2014-09-08;2,007.17;2,007.17;1,995.60;2,001.54
2014-09-09;2,000.73;2,001.01;1,984.61;1,988.44
2014-09-10;1,988.41;1,996.66;1,982.99;1,995.69
2014-09-11;1,992.85;1,997.65;1,985.93;1,997.45
2014-09-12;1,996.74;1,996.74;1,980.26;1,985.54
2014-09-15;1,986.04;1,987.18;1,978.48;1,984.13
2014-09-16;1,981.93;2,002.28;1,979.06;1,998.98
2014-09-17;1,999.30;2,010.74;1,993.29;2,001.57
2014-09-18;2,003.07;2,012.34;2,003.07;2,011.36
2014-09-19;2,012.74;2,019.26;2,006.59;2,010.40
2014-09-22;2,009.08;2,009.08;1,991.01;1,994.29
2014-09-23;1,992.78;1,995.41;1,982.77;1,982.77
2014-09-24;1,983.34;1,999.79;1,978.63;1,998.30
2014-09-25;1,997.32;1,997.32;1,965.99;1,965.99
2014-09-26;1,966.22;1,986.37;1,966.22;1,982.85
2014-09-29;1,978.96;1,981.28;1,964.04;1,977.80
2014-09-30;1,978.21;1,985.17;1,968.96;1,972.29
2014-10-01;1,971.44;1,971.44;1,941.72;1,946.16
2014-10-02;1,945.83;1,952.32;1,926.03;1,946.17
2014-10-03;1,948.12;1,971.19;1,948.12;1,967.90
2014-10-06;1,970.01;1,977.84;1,958.43;1,964.82
2014-10-07;1,962.36;1,962.36;1,934.87;1,935.10
2014-10-08;1,935.55;1,970.36;1,925.25;1,968.89
2014-10-09;1,967.68;1,967.68;1,927.56;1,928.21
2014-10-10;1,925.63;1,936.98;1,906.05;1,906.13
2014-10-13;1,905.65;1,912.09;1,874.14;1,874.74
2014-10-14;1,877.11;1,898.71;1,871.79;1,877.70
2014-10-15;1,874.18;1,874.18;1,820.66;1,862.49
2014-10-16;1,855.95;1,876.01;1,835.02;1,862.76
2014-10-17;1,864.91;1,898.16;1,864.91;1,886.76
2014-10-20;1,885.62;1,905.03;1,882.30;1,904.01
2014-10-21;1,909.38;1,942.45;1,909.38;1,941.28
2014-10-22;1,941.29;1,949.31;1,926.83;1,927.11
2014-10-23;1,931.02;1,961.95;1,931.02;1,950.82
2014-10-24;1,951.59;1,965.27;1,946.27;1,964.58
2014-10-27;1,962.97;1,964.64;1,951.37;1,961.63
2014-10-28;1,964.14;1,985.05;1,964.14;1,985.05
2014-10-29;1,983.29;1,991.40;1,969.04;1,982.30
2014-10-30;1,979.49;1,999.40;1,974.75;1,994.65
2014-10-31;2,001.20;2,018.19;2,001.20;2,018.05
2014-11-03;2,018.21;2,024.46;2,013.68;2,017.81
2014-11-04;2,015.81;2,015.98;2,001.01;2,012.10
2014-11-05;2,015.29;2,023.77;2,014.42;2,023.57
2014-11-06;2,023.33;2,031.61;2,015.86;2,031.21
2014-11-07;2,032.36;2,034.26;2,025.07;2,031.92
2014-11-10;2,032.01;2,038.70;2,030.17;2,038.26
2014-11-11;2,038.20;2,041.28;2,035.28;2,039.68
2014-11-12;2,037.75;2,040.33;2,031.95;2,038.25
2014-11-13;2,039.21;2,046.18;2,030.44;2,039.33
2014-11-14;2,039.74;2,042.22;2,035.20;2,039.82
2014-11-17;2,038.29;2,043.07;2,034.46;2,041.32
2014-11-18;2,041.48;2,056.08;2,041.48;2,051.80
2014-11-19;2,051.16;2,052.14;2,040.37;2,048.72
2014-11-20;2,045.87;2,053.84;2,040.49;2,052.75
2014-11-21;2,057.46;2,071.46;2,056.75;2,063.50
2014-11-24;2,065.07;2,070.17;2,065.07;2,069.41
2014-11-25;2,070.15;2,074.21;2,064.75;2,067.03
2014-11-26;2,067.36;2,073.29;2,066.62;2,072.83
2014-11-28;2,074.78;2,075.76;2,065.06;2,067.56
2014-12-01;2,065.78;2,065.78;2,049.57;2,053.44
2014-12-02;2,053.77;2,068.77;2,053.77;2,066.55
2014-12-03;2,067.45;2,076.28;2,066.65;2,074.33
2014-12-04;2,073.64;2,077.34;2,062.34;2,071.92
2014-12-05;2,072.78;2,079.47;2,070.81;2,075.37
2014-12-08;2,074.84;2,075.78;2,054.27;2,060.31
2014-12-09;2,056.55;2,060.60;2,034.17;2,059.82
2014-12-10;2,058.86;2,058.86;2,024.26;2,026.14
2014-12-11;2,027.92;2,055.53;2,027.92;2,035.33
2014-12-12;2,030.36;2,032.25;2,002.33;2,002.33
2014-12-15;2,005.03;2,018.69;1,982.26;1,989.63
2014-12-16;1,986.71;2,016.89;1,972.56;1,972.74
2014-12-17;1,973.77;2,016.75;1,973.77;2,012.89
2014-12-18;2,018.98;2,061.23;2,018.98;2,061.23
2014-12-19;2,061.04;2,077.85;2,061.03;2,070.65
2014-12-22;2,069.28;2,078.76;2,069.28;2,078.54
2014-12-23;2,081.48;2,086.73;2,079.77;2,082.17
2014-12-24;2,083.25;2,087.56;2,081.86;2,081.88
2014-12-26;2,084.30;2,092.70;2,084.30;2,088.77
2014-12-29;2,087.63;2,093.55;2,085.75;2,090.57
2014-12-30;2,088.49;2,088.49;2,079.53;2,080.35
2014-12-31;2,082.11;2,085.58;2,057.94;2,058.90
2015-01-02;2,058.90;2,072.36;2,046.04;2,058.20
2015-01-05;2,054.44;2,054.44;2,017.34;2,020.58
2015-01-06;2,022.15;2,030.25;1,992.44;2,002.61
2015-01-07;2,005.55;2,029.61;2,005.55;2,025.90
2015-01-08;2,030.61;2,064.08;2,030.61;2,062.14
2015-01-09;2,063.45;2,064.43;2,038.33;2,044.81
2015-01-12;2,046.13;2,049.30;2,022.58;2,028.26
2015-01-13;2,031.58;2,056.93;2,008.25;2,023.03
2015-01-14;2,018.40;2,018.40;1,988.44;2,011.27
2015-01-15;2,013.75;2,021.35;1,991.47;1,992.67
2015-01-16;1,992.25;2,020.46;1,988.12;2,019.42
2015-01-20;2,020.76;2,028.94;2,004.49;2,022.55
2015-01-21;2,020.19;2,038.29;2,012.04;2,032.12
2015-01-22;2,034.30;2,064.62;2,026.38;2,063.15
2015-01-23;2,062.98;2,062.98;2,050.54;2,051.82
2015-01-26;2,050.42;2,057.62;2,040.97;2,057.09
2015-01-27;2,047.86;2,047.86;2,019.91;2,029.55
2015-01-28;2,032.34;2,042.49;2,001.49;2,002.16
2015-01-29;2,002.45;2,024.64;1,989.18;2,021.25
2015-01-30;2,019.35;2,023.32;1,993.38;1,994.99
2015-02-02;1,996.67;2,021.66;1,980.90;2,020.85
2015-02-03;2,022.71;2,050.30;2,022.71;2,050.03
2015-02-04;2,048.86;2,054.74;2,036.72;2,041.51
2015-02-05;2,043.45;2,063.55;2,043.45;2,062.52
2015-02-06;2,062.28;2,072.40;2,049.97;2,055.47
2015-02-09;2,053.47;2,056.16;2,041.88;2,046.74
2015-02-10;2,049.38;2,070.86;2,048.62;2,068.59
2015-02-11;2,068.55;2,073.48;2,057.99;2,068.53
2015-02-12;2,069.98;2,088.53;2,069.98;2,088.48
2015-02-13;2,088.78;2,097.03;2,086.70;2,096.99
2015-02-17;2,096.47;2,101.30;2,089.80;2,100.34
2015-02-18;2,099.16;2,100.23;2,092.15;2,099.68
2015-02-19;2,099.25;2,102.13;2,090.79;2,097.45
2015-02-20;2,097.65;2,110.61;2,085.44;2,110.30
2015-02-23;2,109.83;2,110.05;2,103.00;2,109.66
2015-02-24;2,109.10;2,117.94;2,105.87;2,115.48
2015-02-25;2,115.30;2,119.59;2,109.89;2,113.86
2015-02-26;2,113.91;2,113.91;2,103.76;2,110.74
2015-02-27;2,110.88;2,112.74;2,103.75;2,104.50
2015-03-02;2,105.23;2,117.52;2,104.50;2,117.39
2015-03-03;2,115.76;2,115.76;2,098.26;2,107.78
2015-03-04;2,107.72;2,107.72;2,087.62;2,098.53
2015-03-05;2,098.54;2,104.25;2,095.22;2,101.04
2015-03-06;2,100.91;2,100.91;2,067.27;2,071.26
2015-03-09;2,072.25;2,083.49;2,072.21;2,079.43
2015-03-10;2,076.14;2,076.14;2,044.16;2,044.16
2015-03-11;2,044.69;2,050.08;2,039.69;2,040.24
2015-03-12;2,041.10;2,066.41;2,041.10;2,065.95
2015-03-13;2,064.56;2,064.56;2,041.17;2,053.40
2015-03-16;2,055.35;2,081.41;2,055.35;2,081.19
2015-03-17;2,080.59;2,080.59;2,065.08;2,074.28
2015-03-18;2,072.84;2,106.85;2,061.23;2,099.50
2015-03-19;2,098.69;2,098.69;2,085.56;2,089.27
2015-03-20;2,090.32;2,113.92;2,090.32;2,108.10
2015-03-23;2,107.99;2,114.86;2,104.42;2,104.42
2015-03-24;2,103.94;2,107.63;2,091.50;2,091.50
2015-03-25;2,093.10;2,097.43;2,061.05;2,061.05
2015-03-26;2,059.94;2,067.15;2,045.50;2,056.15
2015-03-27;2,055.78;2,062.83;2,052.96;2,061.02
2015-03-30;2,064.11;2,088.97;2,064.11;2,086.24
2015-03-31;2,084.05;2,084.05;2,067.04;2,067.89
2015-04-01;2,067.63;2,067.63;2,048.38;2,059.69
2015-04-02;2,060.03;2,072.17;2,057.32;2,066.96
2015-04-06;2,064.87;2,086.99;2,056.52;2,080.62
2015-04-07;2,080.79;2,089.81;2,076.10;2,076.33
2015-04-08;2,076.94;2,086.69;2,073.30;2,081.90
2015-04-09;2,081.29;2,093.31;2,074.29;2,091.18
2015-04-10;2,091.51;2,102.61;2,091.51;2,102.06
2015-04-13;2,102.03;2,107.65;2,092.33;2,092.43
2015-04-14;2,092.28;2,098.62;2,083.24;2,095.84
2015-04-15;2,097.82;2,111.91;2,097.82;2,106.63
2015-04-16;2,105.96;2,111.30;2,100.02;2,104.99
2015-04-17;2,102.58;2,102.58;2,072.37;2,081.18
2015-04-20;2,084.11;2,103.94;2,084.11;2,100.40
2015-04-21;2,102.82;2,109.64;2,094.38;2,097.29
2015-04-22;2,098.27;2,109.98;2,091.05;2,107.96
2015-04-23;2,107.21;2,120.49;2,103.19;2,112.93
2015-04-24;2,112.80;2,120.92;2,112.80;2,117.69
2015-04-27;2,119.29;2,125.92;2,107.04;2,108.92
2015-04-28;2,108.35;2,116.09;2,094.89;2,114.76
2015-04-29;2,112.49;2,113.65;2,097.41;2,106.85
2015-04-30;2,105.52;2,105.52;2,077.59;2,085.51
2015-05-01;2,087.38;2,108.41;2,087.38;2,108.29
2015-05-04;2,110.23;2,120.95;2,110.23;2,114.49
2015-05-05;2,112.63;2,115.24;2,088.46;2,089.46
2015-05-06;2,091.26;2,098.42;2,067.93;2,080.15
2015-05-07;2,079.96;2,092.90;2,074.99;2,088.00
2015-05-08;2,092.13;2,117.66;2,092.13;2,116.10
2015-05-11;2,115.56;2,117.69;2,104.58;2,105.33
2015-05-12;2,102.87;2,105.06;2,085.57;2,099.12
2015-05-13;2,099.62;2,110.19;2,096.04;2,098.48
2015-05-14;2,100.43;2,121.45;2,100.43;2,121.10
2015-05-15;2,122.07;2,123.89;2,116.79;2,122.73
2015-05-18;2,121.30;2,131.78;2,120.01;2,129.20
